JournalCode	JournalLib	EcritureNum	EcritureDate	CompteNum	CompteLib	CompAuxNum	CompAuxLib	PieceRef	PieceDate	EcritureLib	Montant	Sens	EcritureLet	DateLet	ValidDate	Montantdevise	Idevise
ACP	ACP - Achats par pièces	2024090000000435	20240930	401000	Fournisseurs	SPENDE	SPENDESK	NS	20240930	UberEglantine JOYEUX30082024	9,12	C	AADC	20240930	19000101		
ACP	ACP - Achats par pièces	2024090000000435	20240930	401000	Fournisseurs	SPENDE	SPENDESK	NS	20240930	TrainlineEglantine JOYEUX10092024	182,00	C	AADC	20240930	19000101		
ACP	ACP - Achats par pièces	2024090000000435	20240930	401000	Fournisseurs	SPENDE	SPENDESK	NS	20240930	UberEglantine JOYEUX11092024	26,19	C	AADC	20240930	19000101		
ACP	ACP - Achats par pièces	2024090000000435	20240930	401000	Fournisseurs	SPENDE	SPENDESK	NS	20240930	UberEglantine JOYEUX11092024	16,67	C	AADC	20240930	19000101		
ACP	ACP - Achats par pièces	2024090000000435	20240930	401000	Fournisseurs	SPENDE	SPENDESK	NS	20240930	Pret A MangerEglantine JOYEUX110920	21,00	C	AADC	20240930	19000101		
ACP	ACP - Achats par pièces	2024090000000435	20240930	401000	Fournisseurs	SPENDE	SPENDESK	NS	20240930	UberEglantine JOYEUX12092024	17,40	C	AADC	20240930	19000101		
ACP	ACP - Achats par pièces	2024090000000435	20240930	401000	Fournisseurs	SPENDE	SPENDESK	NS	20240930	UberJodie LAWSON14092024	26,15	C	AADC	20240930	19000101		
ACP	ACP - Achats par pièces	2024090000000435	20240930	401000	Fournisseurs	SPENDE	SPENDESK	NS	20240930	lard et la manièreEglantine JOYEUX2	10,00	C	AADC	20240930	19000101		
ACP	ACP - Achats par pièces	2024090000000435	20240930	401000	Fournisseurs	SPENDE	SPENDESK	NS	20240930	UnknownJodie LAWSON24092024	357,00	C	AADC	20240930	19000101		
ACP	ACP - Achats par pièces	2024090000000435	20240930	401000	Fournisseurs	SPENDE	SPENDESK	NS	20240930	lard et la manièreJodie LAWSON24092	12,00	C	AADC	20240930	19000101		
ACP	ACP - Achats par pièces	2024090000000435	20240930	401000	Fournisseurs	SPENDE	SPENDESK	NS	20240930	Agence Tam VoirieJodie LAWSON250920	2,60	C	AADC	20240930	19000101		
ACP	ACP - Achats par pièces	2024090000000435	20240930	445660	TVA déductible s/aut.biens et sces			NS	20240930	UberEglantine JOYEUX27082024	1,59	D	AABX	20240930	19000101		
ACP	ACP - Achats par pièces	2024090000000435	20240930	445660	TVA déductible s/aut.biens et sces			NS	20240930	Pret A MangerEglantine JOYEUX110920	0,55	D	AABX	20240930	19000101		
ACP	ACP - Achats par pièces	2024090000000435	20240930	445660	TVA déductible s/aut.biens et sces			NS	20240930	Pret A MangerEglantine JOYEUX110920	0,95	D	AABX	20240930	19000101		
ACP	ACP - Achats par pièces	2024090000000435	20240930	445660	TVA déductible s/aut.biens et sces			NS	20240930	lard et la manièreEglantine JOYEUX2	0,91	D	AABX	20240930	19000101		
ACP	ACP - Achats par pièces	2024090000000435	20240930	445660	TVA déductible s/aut.biens et sces			NS	20240930	UnknownJodie LAWSON24092024	13,83	D	AABX	20240930	19000101		
ACP	ACP - Achats par pièces	2024090000000435	20240930	445660	TVA déductible s/aut.biens et sces			NS	20240930	UnknownJodie LAWSON24092024	24,91	D	AABX	20240930	19000101		
ACP	ACP - Achats par pièces	2024090000000435	20240930	445660	TVA déductible s/aut.biens et sces			NS	20240930	lard et la manièreJodie LAWSON24092	0,91	D	AABX	20240930	19000101		
ACP	ACP - Achats par pièces	2024090000000435	20240930	445660	TVA déductible s/aut.biens et sces			NS	20240930	lard et la manièreJodie LAWSON24092	0,10	D	AABX	20240930	19000101		
ACP	ACP - Achats par pièces	2024090000000435	20240930	606300	Achats de petit équipement			NS	20240930	AmazonEglantine JOYEUX29052024	6,99	D			19000101		
ACP	ACP - Achats par pièces	2024090000000435	20240930	625100	Voyages et déplacements			NS	20240930	UnknownEglantine JOYEUX27072024	7,00	D			19000101		
ACP	ACP - Achats par pièces	2024090000000435	20240930	625100	Voyages et déplacements			NS	20240930	SNCFEglantine JOYEUX17082024	4,00	D			19000101		
ACP	ACP - Achats par pièces	2024090000000435	20240930	625100	Voyages et déplacements			NS	20240930	SNCFEglantine JOYEUX21082024	111,00	D			19000101		
ACP	ACP - Achats par pièces	2024090000000435	20240930	625100	Voyages et déplacements			NS	20240930	TrainlineEglantine JOYEUX22082024	180,10	D			19000101		
ACP	ACP - Achats par pièces	2024090000000435	20240930	625100	Voyages et déplacements			NS	20240930	TrainlineEglantine JOYEUX23082024	20,50	D			19000101		
ACP	ACP - Achats par pièces	2024090000000435	20240930	625100	Voyages et déplacements			NS	20240930	UberEglantine JOYEUX27082024	37,87	D			19000101		
ACP	ACP - Achats par pièces	2024090000000435	20240930	625100	Voyages et déplacements			NS	20240930	UberEglantine JOYEUX27082024	15,92	D			19000101		
ACP	ACP - Achats par pièces	2024090000000435	20240930	625100	Voyages et déplacements			NS	20240930	TrainlineEglantine JOYEUX27082024	208,00	D			19000101		
ACP	ACP - Achats par pièces	2024090000000435	20240930	625100	Voyages et déplacements			NS	20240930	TrainlineEglantine JOYEUX29082024	51,00	D			19000101		
ACP	ACP - Achats par pièces	2024090000000435	20240930	625100	Voyages et déplacements			NS	20240930	TrainlineEglantine JOYEUX30082024	129,00	D			19000101		
ACP	ACP - Achats par pièces	2024090000000435	20240930	625100	Voyages et déplacements			NS	20240930	UnknownEglantine JOYEUX30082024	20,00	D			19000101		
ACP	ACP - Achats par pièces	2024090000000435	20240930	625100	Voyages et déplacements			NS	20240930	UberEglantine JOYEUX30082024	9,12	D			19000101		
ACP	ACP - Achats par pièces	2024090000000435	20240930	625100	Voyages et déplacements			NS	20240930	TrainlineEglantine JOYEUX10092024	182,00	D			19000101		
ACP	ACP - Achats par pièces	2024090000000435	20240930	625100	Voyages et déplacements			NS	20240930	UberEglantine JOYEUX11092024	26,19	D			19000101		
ACP	ACP - Achats par pièces	2024090000000435	20240930	625100	Voyages et déplacements			NS	20240930	UberEglantine JOYEUX11092024	16,67	D			19000101		
ACP	ACP - Achats par pièces	2024090000000435	20240930	625100	Voyages et déplacements			NS	20240930	UberEglantine JOYEUX12092024	17,40	D			19000101		
ACP	ACP - Achats par pièces	2024090000000435	20240930	625100	Voyages et déplacements			NS	20240930	UberJodie LAWSON14092024	26,15	D			19000101		
ACP	ACP - Achats par pièces	2024090000000435	20240930	625100	Voyages et déplacements			NS	20240930	Agence Tam VoirieJodie LAWSON250920	2,60	D			19000101		
ACP	ACP - Achats par pièces	2024090000000435	20240930	625700	Réceptions			NS	20240930	Pret A MangerEglantine JOYEUX110920	10,05	D			19000101		
ACP	ACP - Achats par pièces	2024090000000435	20240930	625700	Réceptions			NS	20240930	Pret A MangerEglantine JOYEUX110920	9,45	D			19000101		
ACP	ACP - Achats par pièces	2024090000000435	20240930	625700	Réceptions			NS	20240930	lard et la manièreEglantine JOYEUX2	9,09	D			19000101		
ACP	ACP - Achats par pièces	2024090000000435	20240930	625700	Réceptions			NS	20240930	UnknownJodie LAWSON24092024	69,17	D			19000101		
ACP	ACP - Achats par pièces	2024090000000435	20240930	625700	Réceptions			NS	20240930	UnknownJodie LAWSON24092024	249,09	D			19000101		
ACP	ACP - Achats par pièces	2024090000000435	20240930	625700	Réceptions			NS	20240930	lard et la manièreJodie LAWSON24092	9,09	D			19000101		
ACP	ACP - Achats par pièces	2024090000000435	20240930	625700	Réceptions			NS	20240930	lard et la manièreJodie LAWSON24092	1,90	D			19000101		
B2N	B2N - BNP	2024090000000447	20240930	512000	BNP			NS	20240930	LOW AND CO VIRT TRESO BNPV01 VE VIR	10000,00	D			19000101		
B2N	B2N - BNP	2024090000000447	20240930	580100	Virements internes			NS	20240930	LOW AND CO VIRT TRESO BNPV01 VE VIR	10000,00	C	AACG	20240930	19000101		
B2N	B2N - BNP	2024090000000448	20240930	511054	Virements reçus			NS	20240930	SARL FCD SPORTS SARL FCD SPORTS PRO	1440,00	C	AADX	20240930	19000101		
B2N	B2N - BNP	2024090000000448	20240930	512000	BNP			NS	20240930	SARL FCD SPORTS SARL FCD SPORTS PRO	1440,00	D			19000101		
NF2	NF2 - Notes de frais	2024090000000434	20240930	425200	Personnel - Notes de frais	SATTEN	Salarie compte d attente	NS	20240930	SSP FRANCE SSP PARIS A MANGEREglant	16,40	C	AAAB	20240930	19000101		
NF2	NF2 - Notes de frais	2024090000000434	20240930	425200	Personnel - Notes de frais	SATTEN	Salarie compte d attente	NS	20240930	Uber GreenlightEglantine JOYEUX2208	25,27	C	AAAB	20240930	19000101		
NF2	NF2 - Notes de frais	2024090000000434	20240930	445660	TVA déductible s/aut.biens et sces			NS	20240930	SSP FRANCE SSP PARIS A MANGEREglant	0,31	D	AABX	20240930	19000101		
NF2	NF2 - Notes de frais	2024090000000434	20240930	445660	TVA déductible s/aut.biens et sces			NS	20240930	SSP FRANCE SSP PARIS A MANGEREglant	0,95	D	AABX	20240930	19000101		
NF2	NF2 - Notes de frais	2024090000000434	20240930	625100	Voyages et déplacements			NS	20240930	Uber GreenlightEglantine JOYEUX2208	25,27	D			19000101		
NF2	NF2 - Notes de frais	2024090000000434	20240930	625700	Réceptions			NS	20240930	SSP FRANCE SSP PARIS A MANGEREglant	5,69	D			19000101		
NF2	NF2 - Notes de frais	2024090000000434	20240930	625700	Réceptions			NS	20240930	SSP FRANCE SSP PARIS A MANGEREglant	9,45	D			19000101		
ODV	ODV - Opérations diverses	2024090000000428	20240930	401400	Collectif Groupe	LOWAND	LOW AND CO	F-2024-09004	20240930	COMPE MANAGEMENT FEES 0924	3344,66	D	AADJ	20240930	19000101		
ODV	ODV - Opérations diverses	2024090000000428	20240930	455100	CC Verona			F-2024-09004	20240930	COMPE MANAGEMENT FEES 0924	3344,66	C			19000101		
ODV	ODV - Opérations diverses	2024090000000429	20240930	401400	Collectif Groupe	VERONA	VERONA	F2024-09002	20240930	COMPE REM PRESIDENT 0924	3241,12	D	AACM	20240930	19000101		
ODV	ODV - Opérations diverses	2024090000000429	20240930	455100	CC Verona			F2024-09002	20240930	COMPE REM PRESIDENT 0924	3241,12	C			19000101		
ODV	ODV - Opérations diverses	2024090000000431	20240930	401400	Collectif Groupe	LOWAND	LOW AND CO	F-2024-09002	20240930	COMPE LOYER SGE LAC	1068,00	D	AADK	20240930	19000101		
ODV	ODV - Opérations diverses	2024090000000431	20240930	455100	CC Verona			F-2024-09002	20240930	COMPE LOYER SGE LAC	1068,00	C			19000101		
ODV	ODV - Opérations diverses	2024090000000436	20240930	401000	Fournisseurs	SPENDE	SPENDESK	10/09/2024	20240930	Trainline SAS	182,00	D	AADC	20240930	19000101		
ODV	ODV - Opérations diverses	2024090000000436	20240930	401000	Fournisseurs	SPENDE	SPENDESK	11/09/2024	20240930	UBER * PENDING	26,19	D	AADC	20240930	19000101		
ODV	ODV - Opérations diverses	2024090000000436	20240930	401000	Fournisseurs	SPENDE	SPENDESK	11/09/2024	20240930	UBR* PENDING.UBER.COM	16,67	D	AADC	20240930	19000101		
ODV	ODV - Opérations diverses	2024090000000436	20240930	401000	Fournisseurs	SPENDE	SPENDESK	11/09/2024	20240930	PRET A MANGER	21,00	D	AADC	20240930	19000101		
ODV	ODV - Opérations diverses	2024090000000436	20240930	401000	Fournisseurs	SPENDE	SPENDESK	12/09/2024	20240930	UBR* PENDING.UBER.COM	17,40	D	AADC	20240930	19000101		
ODV	ODV - Opérations diverses	2024090000000436	20240930	401000	Fournisseurs	SPENDE	SPENDESK	14/09/2024	20240930	UBR* PENDING.UBER.COM	26,15	D	AADC	20240930	19000101		
ODV	ODV - Opérations diverses	2024090000000436	20240930	401000	Fournisseurs	SPENDE	SPENDESK	24/09/2024	20240930	R ET K	12,00	D	AADC	20240930	19000101		
ODV	ODV - Opérations diverses	2024090000000436	20240930	401000	Fournisseurs	SPENDE	SPENDESK	24/09/2024	20240930	R ET K	10,00	D	AADC	20240930	19000101		
ODV	ODV - Opérations diverses	2024090000000436	20240930	401000	Fournisseurs	SPENDE	SPENDESK	24/09/2024	20240930	NEWREST WAGONS LITS FRANC	6,50	D	AADD	20241031	19000101		
ODV	ODV - Opérations diverses	2024090000000436	20240930	401000	Fournisseurs	SPENDE	SPENDESK	24/09/2024	20240930	HOTEL DE VERCHANT	357,00	D	AADC	20240930	19000101		
ODV	ODV - Opérations diverses	2024090000000436	20240930	401000	Fournisseurs	SPENDE	SPENDESK	25/09/2024	20240930	TAM VOIRIE	2,60	D	AADC	20240930	19000101		
ODV	ODV - Opérations diverses	2024090000000436	20240930	425200	Personnel - Notes de frais	S00018	Tsering BACLE	06/09/2024	20240930	Visite BOULOGNE	21,27	D	AAAR	20240930	19000101		
ODV	ODV - Opérations diverses	2024090000000436	20240930	425200	Personnel - Notes de frais	S00018	Tsering BACLE	06/09/2024	20240930	Visite BOULOGNE	21,27	D	AAAR	20240930	19000101		
ODV	ODV - Opérations diverses	2024090000000436	20240930	425200	Personnel - Notes de frais	S00018	Tsering BACLE	06/09/2024	20240930	Visite BOULOGNE	21,27	D	AAAR	20240930	19000101		
ODV	ODV - Opérations diverses	2024090000000436	20240930	425200	Personnel - Notes de frais	S00018	Tsering BACLE	06/09/2024	20240930	Visite BOULOGNE	21,27	D	AAAR	20240930	19000101		
ODV	ODV - Opérations diverses	2024090000000436	20240930	425200	Personnel - Notes de frais	SATTEN	Salarie compte d attente	06/09/2024	20240930	DÃ©placement MTBK ROANNE	25,27	D	AAAB	20240930	19000101		
ODV	ODV - Opérations diverses	2024090000000436	20240930	425200	Personnel - Notes de frais	S00018	Tsering BACLE	06/09/2024	20240930	Visite BOULOGNE	21,27	D	AAAR	20240930	19000101		
ODV	ODV - Opérations diverses	2024090000000436	20240930	425200	Personnel - Notes de frais	S00018	Tsering BACLE	06/09/2024	20240930	Visite BOULOGNE	21,27	D	AAAR	20240930	19000101		
ODV	ODV - Opérations diverses	2024090000000436	20240930	425200	Personnel - Notes de frais	S00018	Tsering BACLE	06/09/2024	20240930	Visite BOULOGNE	21,27	D	AAAR	20240930	19000101		
ODV	ODV - Opérations diverses	2024090000000436	20240930	425200	Personnel - Notes de frais	S00018	Tsering BACLE	06/09/2024	20240930	LevÃ©e rÃ©serves BOULOGNE	21,27	D	AAAR	20240930	19000101		
ODV	ODV - Opérations diverses	2024090000000436	20240930	425200	Personnel - Notes de frais	SATTEN	Salarie compte d attente	06/09/2024	20240930	dÃ©jeuner dÃ©placement	16,40	D	AAAB	20240930	19000101		
ODV	ODV - Opérations diverses	2024090000000436	20240930	425200	Personnel - Notes de frais	S00018	Tsering BACLE	06/09/2024	20240930	Visite BOULOGNE	21,27	D	AAAR	20240930	19000101		
ODV	ODV - Opérations diverses	2024090000000436	20240930	425200	Personnel - Notes de frais	S00018	Tsering BACLE	06/09/2024	20240930	Visite BOULOGNE	21,27	D	AAAR	20240930	19000101		
ODV	ODV - Opérations diverses	2024090000000436	20240930	425200	Personnel - Notes de frais	S00018	Tsering BACLE	06/09/2024	20240930	Visite BOULOGNE	21,27	D	AAAR	20240930	19000101		
ODV	ODV - Opérations diverses	2024090000000436	20240930	425200	Personnel - Notes de frais	S00018	Tsering BACLE	06/09/2024	20240930	Visite BOULOGNE	21,27	D	AAAR	20240930	19000101		
ODV	ODV - Opérations diverses	2024090000000436	20240930	425200	Personnel - Notes de frais	S00018	Tsering BACLE	06/09/2024	20240930	Visite BOULOGNE	21,27	D	AAAR	20240930	19000101		
ODV	ODV - Opérations diverses	2024090000000436	20240930	425200	Personnel - Notes de frais	S00018	Tsering BACLE	06/09/2024	20240930	Visite BOULOGNE	21,27	D	AAAR	20240930	19000101		
ODV	ODV - Opérations diverses	2024090000000436	20240930	425200	Personnel - Notes de frais	S00018	Tsering BACLE	06/09/2024	20240930	Vistie BOULOGNE	21,27	D	AAAR	20240930	19000101		
ODV	ODV - Opérations diverses	2024090000000436	20240930	425200	Personnel - Notes de frais	S00018	Tsering BACLE	06/09/2024	20240930	Visite BOULOGNE	21,27	D	AAAR	20240930	19000101		
ODV	ODV - Opérations diverses	2024090000000436	20240930	425200	Personnel - Notes de frais	S00018	Tsering BACLE	06/09/2024	20240930	Visite BOULOGNE	21,27	D	AAAR	20240930	19000101		
ODV	ODV - Opérations diverses	2024090000000436	20240930	425200	Personnel - Notes de frais	S00018	Tsering BACLE	06/09/2024	20240930	Visite BOULOGNE	21,27	D	AAAR	20240930	19000101		
ODV	ODV - Opérations diverses	2024090000000436	20240930	425200	Personnel - Notes de frais	S00018	Tsering BACLE	06/09/2024	20240930	Visite BOULOGNE	21,27	D	AAAR	20240930	19000101		
ODV	ODV - Opérations diverses	2024090000000436	20240930	425200	Personnel - Notes de frais	S00018	Tsering BACLE	06/09/2024	20240930	Visite BOULOGNE	21,27	D	AAAR	20240930	19000101		
ODV	ODV - Opérations diverses	2024090000000436	20240930	517100	Spendesk			06/09/2024	20240930	Visite BOULOGNE	21,27	C			19000101		
ODV	ODV - Opérations diverses	2024090000000436	20240930	517100	Spendesk			06/09/2024	20240930	Visite BOULOGNE	21,27	C			19000101		
ODV	ODV - Opérations diverses	2024090000000436	20240930	517100	Spendesk			06/09/2024	20240930	Visite BOULOGNE	21,27	C			19000101		
ODV	ODV - Opérations diverses	2024090000000436	20240930	517100	Spendesk			06/09/2024	20240930	Visite BOULOGNE	21,27	C			19000101		
ODV	ODV - Opérations diverses	2024090000000436	20240930	517100	Spendesk			06/09/2024	20240930	DÃ©placement MTBK ROANNE	25,27	C			19000101		
ODV	ODV - Opérations diverses	2024090000000436	20240930	517100	Spendesk			06/09/2024	20240930	Visite BOULOGNE	21,27	C			19000101		
ODV	ODV - Opérations diverses	2024090000000436	20240930	517100	Spendesk			06/09/2024	20240930	Visite BOULOGNE	21,27	C			19000101		
ODV	ODV - Opérations diverses	2024090000000436	20240930	517100	Spendesk			06/09/2024	20240930	Visite BOULOGNE	21,27	C			19000101		
ODV	ODV - Opérations diverses	2024090000000436	20240930	517100	Spendesk			06/09/2024	20240930	LevÃ©e rÃ©serves BOULOGNE	21,27	C			19000101		
ODV	ODV - Opérations diverses	2024090000000436	20240930	517100	Spendesk			06/09/2024	20240930	dÃ©jeuner dÃ©placement	16,40	C			19000101		
ODV	ODV - Opérations diverses	2024090000000436	20240930	517100	Spendesk			06/09/2024	20240930	Visite BOULOGNE	21,27	C			19000101		
ODV	ODV - Opérations diverses	2024090000000436	20240930	517100	Spendesk			06/09/2024	20240930	Visite BOULOGNE	21,27	C			19000101		
ODV	ODV - Opérations diverses	2024090000000436	20240930	517100	Spendesk			06/09/2024	20240930	Visite BOULOGNE	21,27	C			19000101		
ODV	ODV - Opérations diverses	2024090000000436	20240930	517100	Spendesk			06/09/2024	20240930	Visite BOULOGNE	21,27	C			19000101		
ODV	ODV - Opérations diverses	2024090000000436	20240930	517100	Spendesk			06/09/2024	20240930	Visite BOULOGNE	21,27	C			19000101		
ODV	ODV - Opérations diverses	2024090000000436	20240930	517100	Spendesk			06/09/2024	20240930	Visite BOULOGNE	21,27	C			19000101		
ODV	ODV - Opérations diverses	2024090000000436	20240930	517100	Spendesk			06/09/2024	20240930	Vistie BOULOGNE	21,27	C			19000101		
ODV	ODV - Opérations diverses	2024090000000436	20240930	517100	Spendesk			06/09/2024	20240930	Visite BOULOGNE	21,27	C			19000101		
ODV	ODV - Opérations diverses	2024090000000436	20240930	517100	Spendesk			06/09/2024	20240930	Visite BOULOGNE	21,27	C			19000101		
ODV	ODV - Opérations diverses	2024090000000436	20240930	517100	Spendesk			06/09/2024	20240930	Visite BOULOGNE	21,27	C			19000101		
ODV	ODV - Opérations diverses	2024090000000436	20240930	517100	Spendesk			06/09/2024	20240930	Visite BOULOGNE	21,27	C			19000101		
ODV	ODV - Opérations diverses	2024090000000436	20240930	517100	Spendesk			06/09/2024	20240930	Visite BOULOGNE	21,27	C			19000101		
ODV	ODV - Opérations diverses	2024090000000436	20240930	517100	Spendesk			10/09/2024	20240930	Trainline SAS	182,00	C			19000101		
ODV	ODV - Opérations diverses	2024090000000436	20240930	517100	Spendesk			11/09/2024	20240930	UBER * PENDING	26,19	C			19000101		
ODV	ODV - Opérations diverses	2024090000000436	20240930	517100	Spendesk			11/09/2024	20240930	UBR* PENDING.UBER.COM	16,67	C			19000101		
ODV	ODV - Opérations diverses	2024090000000436	20240930	517100	Spendesk			11/09/2024	20240930	PRET A MANGER	21,00	C			19000101		
ODV	ODV - Opérations diverses	2024090000000436	20240930	517100	Spendesk			12/09/2024	20240930	UBR* PENDING.UBER.COM	17,40	C			19000101		
ODV	ODV - Opérations diverses	2024090000000436	20240930	517100	Spendesk			14/09/2024	20240930	UBR* PENDING.UBER.COM	26,15	C			19000101		
ODV	ODV - Opérations diverses	2024090000000436	20240930	517100	Spendesk			24/09/2024	20240930	R ET K	12,00	C			19000101		
ODV	ODV - Opérations diverses	2024090000000436	20240930	517100	Spendesk			24/09/2024	20240930	R ET K	10,00	C			19000101		
ODV	ODV - Opérations diverses	2024090000000436	20240930	517100	Spendesk			24/09/2024	20240930	NEWREST WAGONS LITS FRANC	6,50	C			19000101		
ODV	ODV - Opérations diverses	2024090000000436	20240930	517100	Spendesk			24/09/2024	20240930	HOTEL DE VERCHANT	357,00	C			19000101		
ODV	ODV - Opérations diverses	2024090000000436	20240930	517100	Spendesk			25/09/2024	20240930	TAM VOIRIE	2,60	C			19000101		
ODV	ODV - Opérations diverses	2024090000000449	20240930	455100	CC Verona			B2N	20240930	VRT TRESO BNP 01 LAC VERS BNP ARC	10000,00	C			19000101		
ODV	ODV - Opérations diverses	2024090000000449	20240930	580100	Virements internes			B2N	20240930	VRT TRESO BNP 01 LAC VERS BNP ARC	10000,00	D	AACG	20240930	19000101		
ODV	ODV - Opérations diverses	2024090000000464	20240930	411000	Clients	FCDS00	FCD SPORTS	B2N	20240930	SARL FCD SPORTS SARL FCD SPORTS PRO	1440,00	C	AAAA	20241014	19000101		
ODV	ODV - Opérations diverses	2024090000000464	20240930	511054	Virements reçus			B2N	20240930	SARL FCD SPORTS SARL FCD SPORTS PRO	1440,00	D	AADX	20240930	19000101		
PAY	PAY - Paie	2024090000000452	20240930	421400	Personnel - Rémunérations dues			NS	20240930	SALAIRES 09/2024	7778,12	C	AACM	20240930	19000101		
PAY	PAY - Paie	2024090000000452	20240930	422000	Comité d'entreprise			NS	20240930	Prov CE 09/2024	61,69	C	AAAP	20241015	19000101		
PAY	PAY - Paie	2024090000000452	20240930	428200	Dettes provis. pr congés à payer			NS	20240930	Extourne Provision CP (N-1) - août	6205,87	D	AADD	20241001	19000101		
PAY	PAY - Paie	2024090000000452	20240930	428200	Dettes provis. pr congés à payer			NS	20240930	Extourne Provision CP - août 2024	3174,17	D	AADC	20240930	19000101		
PAY	PAY - Paie	2024090000000452	20240930	428200	Dettes provis. pr congés à payer			NS	20240930	Provision CP - septembre 2024	4076,98	C	AADE	20241130	19000101		
PAY	PAY - Paie	2024090000000452	20240930	428200	Dettes provis. pr congés à payer			NS	20240930	Provision CP (N-1) - septembre 2024	5271,73	C	AADE	20241130	19000101		
PAY	PAY - Paie	2024090000000452	20240930	428200	Dettes provis. pr congés à payer			NS	20240930	Extourne Provision RTT - août 2024	2534,12	D	AADC	20240930	19000101		
PAY	PAY - Paie	2024090000000452	20240930	428200	Dettes provis. pr congés à payer			NS	20240930	Provision RTT - septembre 2024	2451,89	C	AADE	20241130	19000101		
PAY	PAY - Paie	2024090000000452	20240930	431000	Sécurité sociale			NS	20240930	SALAIRES 09/2024	4922,13	C	AACB	20241016	19000101		
PAY	PAY - Paie	2024090000000452	20240930	437200	Caisse de retraite			NS	20240930	SALAIRES 09/2024	1127,58	C	AACE	20241025	19000101		
PAY	PAY - Paie	2024090000000452	20240930	437500	Prévoyance			NS	20240930	SALAIRES 09/2024	220,35	C	AAAZ	20241115	19000101		
PAY	PAY - Paie	2024090000000452	20240930	437600	Mutuelle			NS	20240930	SALAIRES 09/2024	146,04	C			19000101		
PAY	PAY - Paie	2024090000000452	20240930	438200	Charges sociales s/congés à payer			NS	20240930	Extourne Provision CP (N-1) - août	2478,72	D	AACI	20241001	19000101		
PAY	PAY - Paie	2024090000000452	20240930	438200	Charges sociales s/congés à payer			NS	20240930	Extourne Provision CP - août 2024	1206,01	D	AACH	20240930	19000101		
PAY	PAY - Paie	2024090000000452	20240930	438200	Charges sociales s/congés à payer			NS	20240930	Provision CP - septembre 2024	1554,04	C	AACJ	20241031	19000101		
PAY	PAY - Paie	2024090000000452	20240930	438200	Charges sociales s/congés à payer			NS	20240930	Provision CP (N-1) - septembre 2024	2112,76	C	AACJ	20241031	19000101		
PAY	PAY - Paie	2024090000000452	20240930	438200	Charges sociales s/congés à payer			NS	20240930	Extourne Provision RTT - août 2024	998,67	D	AACH	20240930	19000101		
PAY	PAY - Paie	2024090000000452	20240930	438200	Charges sociales s/congés à payer			NS	20240930	Provision RTT - septembre 2024	963,52	C	AACJ	20241031	19000101		
PAY	PAY - Paie	2024090000000452	20240930	442100	Etat - Prélèvement à la source			NS	20240930	SALAIRES 09/2024	524,26	C	AACH	20241023	19000101		
PAY	PAY - Paie	2024090000000452	20240930	448632	Taxe d'apprentissage CAP			NS	20240930	SALAIRES 09/2024	9,50	C			19000101		
PAY	PAY - Paie	2024090000000452	20240930	448633	Formation continue CAP			NS	20240930	09/2024 - Formation continue	5,27	C			19000101		
PAY	PAY - Paie	2024090000000452	20240930	448633	Formation continue CAP			NS	20240930	09/2024 - ADESATT (NC)	2,11	C			19000101		
PAY	PAY - Paie	2024090000000452	20240930	633300	Formation continue (organisme)			NS	20240930	SALAIRES 09/2024	65,43	D			19000101		
PAY	PAY - Paie	2024090000000452	20240930	633500	Taxe d'apprentissage (verst libér.)			NS	20240930	SALAIRES 09/2024	71,76	D			19000101		
PAY	PAY - Paie	2024090000000452	20240930	641100	Salaires appointements			NS	20240930	SALAIRES 09/2024	10552,89	D			19000101		
PAY	PAY - Paie	2024090000000452	20240930	641200	Congés payés			NS	20240930	Extourne Provision CP (N-1) - août	9380,04	C			19000101		
PAY	PAY - Paie	2024090000000452	20240930	641200	Congés payés			NS	20240930	Provision CP - septembre 2024	9348,71	D			19000101		
PAY	PAY - Paie	2024090000000452	20240930	641200	Congés payés			NS	20240930	Extourne Provision RTT - août 2024	2534,12	C			19000101		
PAY	PAY - Paie	2024090000000452	20240930	641200	Congés payés			NS	20240930	Provision RTT - septembre 2024	2451,89	D			19000101		
PAY	PAY - Paie	2024090000000452	20240930	641400	Indemnités et avantages divers			NS	20240930	SALAIRES 09/2024	82,80	D			19000101		
PAY	PAY - Paie	2024090000000452	20240930	645100	Cotisations à l'URSSAF			NS	20240930	SALAIRES 09/2024	2570,32	D			19000101		
PAY	PAY - Paie	2024090000000452	20240930	645200	Cotisations prévoyance			NS	20240930	SALAIRES 09/2024	262,06	D			19000101		
PAY	PAY - Paie	2024090000000452	20240930	645300	Cotisations aux caisses de retraite			NS	20240930	SALAIRES 09/2024	676,33	D			19000101		
PAY	PAY - Paie	2024090000000452	20240930	645400	Cotisations Pôle Emploi			NS	20240930	SALAIRES 09/2024	453,77	D			19000101		
PAY	PAY - Paie	2024090000000452	20240930	645800	Cotisations autres organism. socx			NS	20240930	Extourne Provision CP (N-1) - août	3684,73	C			19000101		
PAY	PAY - Paie	2024090000000452	20240930	645800	Cotisations autres organism. socx			NS	20240930	Provision CP - septembre 2024	3666,80	D			19000101		
PAY	PAY - Paie	2024090000000452	20240930	645800	Cotisations autres organism. socx			NS	20240930	Extourne Provision RTT - août 2024	998,67	C			19000101		
PAY	PAY - Paie	2024090000000452	20240930	645800	Cotisations autres organism. socx			NS	20240930	Provision RTT - septembre 2024	963,52	D			19000101		
